Vehicle_ID,Fuel_ID,Manufacturer_ID,Category_ID,Model,Model_Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel_Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
13175,45,275,29,Wagoneer 2WD,2023,,,,16,22,18,SI,5.7L,8,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13176,45,275,29,Wagoneer 4WD,2023,,,,15,20,17,SI,5.7L,8,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13177,45,275,29,Wrangler 2dr 4x4,2023,,,,20,24,21,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13178,45,275,29,Wrangler 4dr 4x4,2023,,,,19,24,21,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13293,57,275,29,Wrangler 4dr 4xe,2023,,,49,20,20,20,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,22,370,Blended,,4WD,7.7,,2,11,,355,50,17,5
13234,41,361,27,EV6 AWD GT,2023,85,74,79,,,,e-motor,TBD,,TBD,Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,206,,,,AWD,11,200,4,36,527,697,111,77,5
13233,41,361,27,EV6 Long Range AWD,2023,,,96-109,,,,e-motor,TBD,,TBD,Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,252-282,,,,AWD,11,200,4,35,527,697,111,77,5
13232,41,361,27,EV6 Standard/Long Range RWD,2023,,,117,,,,e-motor,TBD,,TBD,Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,232-310,,,,RWD,11,200,4,36,527,697,111,77,5
13235,41,361,27,Niro Electric,2023,123,101,113,,,,e-motor,TBD,,TBD,Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,253,,,,FWD,7.2,75,4,24,199,358,180,64,5
13180,45,361,27,NIro/Niro FE,2023,,,,,,49-53,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13474,57,361,27,Niro Plug-in Hybrid,2023,,,108,49,47,48,SI,1.6L,4,"1.6L I4;
62 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,34,510,Blended,,FWD,3.3,,4,10,,360,31,11,5
13182,45,361,29,Sorento Hybrid AWD,2023,,,,36,33,34,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13181,45,361,29,Sorento Hybrid FWD,2023,,,,39,35,37,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13475,57,361,29,Sorento Plug-in Hybrid,2023,,,79,35,33,34,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,32,460,Blended,,AWD,7.2,,4,22,,360,38,13,6
13184,45,361,29,Sportage Hybrid AWD,2023,,,,38,38,38,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13183,45,361,29,Sportage Hybrid FWD,2023,,,,42,44,43,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13476,57,361,29,Sportage Plug-in Hybrid,2023,,,84,36,35,35,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,34,430,Blended,,AWD,7.2,,4,22,,360,39,14,5
13185,45,387,29,Defender 90/110/130 MHEV,2023,,,,,,19-20,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13186,45,387,29,Discovery MHEV,2023,,,,19,25,22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13188,45,387,29,New Range Rover LWB MHEV,2023,,,,,,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes P360 and P400 models,4WD,,,,,,,,,
13187,45,387,29,New Range Rover MHEV,2023,,,,,,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes P360 and P400 models,4WD,,,,,,,,,
13189,45,387,29,New Range Rover Sport MHEV,2023,,,,,,21-22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes P360 and P400 models,4WD,,,,,,,,,
13477,57,387,29,New Range Rover/Sport P440 PHEV,2023,,,51,19,24,21,CI,3.0L,6,"3.0L V6;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,21,450,Blended,Includes standard and Sport models,4WD,,,,,,398,96,38,
13190,45,387,29,Range Rover Evoque MHEV,2023,,,,21,26,23,SI,2.0L,4,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13191,45,387,29,Range Rover Velar MHEV,2023,,,,,,21-22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes P360 and P400 models,4WD,,,,,,,,,
13194,45,243,27,ES 300h,2023,,,,43,44,44,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13261,45,243,27,LC 500h,2023,,,,26,33,29,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13331,45,243,27,LS 500h,2023,,,,22,29,25,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13262,45,243,27,LS 500h AWD,2023,,,,22,29,25,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13263,45,243,29,NX 350h AWD,2023,,,,41,37,39,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13295,57,243,29,NX 450h+ AWD,2023,,,84,38,33,36,SI,2.5L,4,"2.5L I4;
40kW and 134kW electric motors;",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,37,550,Blended,,AWD,3.3-6.6,,3,16,,355,51,18,5
13326,45,243,29,RX 350h AWD,2023,,,,37,34,36,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13327,45,243,29,RX 500h AWD,2023,,,,27,28,27,SI,2.4L,4,2.4L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13392,41,243,29,"RZ 450e AWD (18""/20"" Wheels)",2023,,,95-107,,,,e-motor,80 kW and 150 kW electric motors,,80 kW and 150 kW electric motors,Lexus,,SUV,ELEC,Electric,196-220,,,"Includes models with 18"" and 20"" wheels",AWD,6.6,100-150,4,23,353,355,201,71,5
13192,45,243,27,UX 250h,2023,,,,43,41,42,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13193,45,243,27,UX 250h AWD,2023,,,,41,38,39,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13296,57,227,29,Aviator AWD PHEV,2023,,,56,22,25,23,SI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,21,460,Blended,,Part-Time 4WD,6.6,,2,11,,347,36,12,7
13478,57,227,29,Corsair AWD PHEV,2023,,,78,34,32,33,SI,2.5L,4,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,27,430,Blended,,Part-Time 4WD,6.6,,3,15,,302,48,14,5
13336,41,482,25,Endurance,2023,49,46,48,,,,e-motor,96 kW (x4),,96 kW electric motors (x4),Lordstown,https://www.lordstownmotors.com/,Pickup,ELEC,Electric,174,,,,4WD,,,,,,348,315,109,
13307,41,469,27,Air G Touring XR AWD,2023,,,121-131,,,,e-motor,370 and 370/459 kW,,370 and 370/459 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,469-516,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4,69,876,800,150,120,5
13308,41,469,27,Air GT P AWD,2023,,,111,,,,e-motor,TBD,,TBD,Lucid,,Sedan/Wagon,ELEC,Electric,446,,,"21"" wheels",AWD,19,300,4,69,876,800,150,120,5
13309,41,469,27,Air Pure AWD,2023,,,121-140,,,,e-motor,TBD,,TBD,Lucid,,Sedan/Wagon,ELEC,Electric,384-410,,,"Includes models with 19"" and 20"" wheels",AWD,19,300,4,69,876,800,150,120,5
13310,41,469,27,Air Touring AWD,2023,,,121-140,,,,e-motor,TBD,,TBD,Lucid,,Sedan/Wagon,ELEC,Electric,384-425,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4,69,876,800,150,120,5
13195,45,479,29,Grecale Modena/GT,2023,,,,22,29,25,,2.0L,4,2.0L I4,Maserati,https://www.maserati.com/us/en,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13393,41,229,27,MX-30,2023,98,85,92,,,,e-motor,81 kW electric motor,,81 kW electric motor,Mazda,http://www.mazdausa.com,Sedan/Wagon,ELEC,Electric,100,,,,FWD,,,,,,355,100,35,
13121,57,389,27,Artura,2023,,,39,17,21,18,SI,3.0L,6,"3.0L V6;
71 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,11,330,Blended,,RWD,,,,,,296,34,10,
13338,45,239,27,AMG C 43 4MATIC,2023,,,,19,26,22,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13281,45,239,27,AMG E53 4MATIC+,2023,,,,,,23-24,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,
13196,45,239,29,AMG GLE 53 4MATIC+,2023,,,,,,19,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13302,45,239,29,AMG GLE 63 S 4MATIC+,2023,,,,,,17,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13303,45,239,29,AMG GLS 63 4MATIC+,2023,,,,14,19,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13279,45,239,27,AMG GT 43 4MATIC+,2023,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13280,45,239,27,AMG GT 53 4MATIC+,2023,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13621,45,239,27,AMG SL 43,2023,,,,21,27,23,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13264,45,239,27,C 300,2023,,,,25,36,29,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13265,45,239,27,C 300 4MATIC,2023,,,,24,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13266,45,239,29,CLS 450 4MATIC,2023,,,,22,30,25,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13268,45,239,27,E 450 4MATIC,2023,,,,,,24-26,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,"Includes Coupe, Convertible, and Wagon models",AWD,,,,,,,,,
13267,45,239,27,E 450 Coupe/Convertible,2023,,,,,,25,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13236,41,239,27,EQS 450 4MATIC,2023,101,105,103,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,340,,,,AWD,9.6,200,3,27,456,396,282,111,5
13237,41,239,29,EQS 450 4MATIC (SUV),2023,79,77,78,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,285,,,,AWD,9.6,200,3,27,456,396,282,111,5
13238,41,239,29,EQS 450+ (SUV),2023,87,83,85,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,305,,,,RWD,9.6,200,3,27,456,396,282,111,5
13239,41,239,29,EQS 580 4MATIC (SUV),2023,79,74,77,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,285,,,,AWD,9.6,200,3,27,456,396,282,111,5
13622,45,239,29,GLC 300,2023,,,,25,32,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13623,45,239,29,GLC 300 4MATIC,2023,,,,23,31,26,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13197,45,239,29,GLE 450 4MATIC,2023,,,,20,25,22,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes Gasoline Particulate Filter,AWD,,,,,,,,,
13304,45,239,29,GLE 580 4MATIC,2023,,,,16,21,18,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13198,45,239,29,GLS 450 4MATIC,2023,,,,18,23,20,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13305,45,239,29,GLS 580 4MATIC,2023,,,,16,21,18,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13306,45,239,29,GLS 600 4MATIC Maybach,2023,,,,15,20,17,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13199,45,239,27,S 500 4MATIC,2023,,,,20,28,23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13269,45,239,27,S 580 4MATIC,2023,,,,,,18-19,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes standard and Maybach models,AWD,,,,,,,,,
13613,57,239,27,S 580 e 4MATIC,2023,,,49,20,29,23,SI,3.0L,6,"3.0L V6;
110 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,56,470,Blended,,AWD,,,,,,394,58,22,
13122,57,425,27,Cooper SE Countryman ALL4,2023,,,73,29,30,29,SI,1.5L,3,1.5L I3,Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,18,300,Blended,,AWD,,,,,,295,34,10,
13114,41,425,27,Cooper SE Hardtop 2 door,2023,119,100,110,,,,e-motor,135 kW electric motor,,135 kW electric motor,Mini,,Sedan/Wagon,ELEC,Electric,114,,,,FWD,7.4,,4,24,128,349,93,32,4
13614,57,263,29,Outlander PHEV,2023,,,64,25,27,26,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,38,420,Blended,,AWD,3.7,22,3,8,33,350,56,19,7
13394,41,217,27,ARIYA ENGAGE e-4ORCE 63kWh,2023,101,89,95,,,,e-motor,160 kW electric motors (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,205,,,,AWD,7.2,130,4,22,312,352,187,65,5
13240,41,217,27,ARIYA ENGAGE FWD 63kWh,2023,109,94,101,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,216,,,,FWD,,,,,,352,187,65,
13395,41,217,27,ARIYA ENG+/EVO+/PLAT+ e-4ORCE 87kWh,2023,,,87-92,,,,e-motor,160 kW electric motors (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,257,,,"Includes ENGAGE+, EVO+, and PLATINUM+ e-4ORCE models with 19"" or 20"" wheels",AWD,7.2,130,4,22,312,352,258,90,5
13241,41,217,27,ARIYA FWD 87kWh,2023,,,98-103,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,289-304,,,"Includes EVO+, EMP+, PRM, and VENTURE+ models",FWD,,,,,,352,258,90,
13242,41,217,27,LEAF,2023,123,99,111,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,149,,,,FWD,6.6,70,4,22,189,350,115,40,5
13243,41,217,27,LEAF SV,2023,121,98,109,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,212,,,,FWD,6.6,70,4,22,189,350,173,60,5
13116,41,462,27,Polestar 2,2023,113,100,107,,,,e-motor,170 kW electric motor,,170 kW electric motor,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,270,,,Single motor,FWD,11,150,3,30,328,396,196,77,5
13115,41,462,27,Polestar 2 Dual Motor,2023,,,96-100,,,,e-motor,150 /175 kW electric motors (X2),,150 /175 kW electric motors (X2),Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,247-260,,,"Includes Dual Motor, Performance Pack, and BST Edition",AWD,11,150,3,30,328,396,196,77,5
13297,57,391,29,Cayenne Turbo S e-Hybrid/Coupe,2023,,,42,17,20,18,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,15,370,Blended,,AWD,3.6-7.3,,2,10,,374,48,17,5
13298,57,391,27,Panamera 4/4S E-Hybrid,2023,,,50-52,,,22,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,19,480,Blended,,AWD,3.6-7.2,,2,11,,382,48,18,2
13299,57,391,27,Panamera Turbo S E-Hybrid,2023,,,48,18,22,19,SI,4.0L,8,"4.0L V8;
100 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,17,430,Blended,,AWD,,,,,,374,48,17,
13245,41,391,27,Taycan AWD,2023,,,75-83,,,,e-motor,175/190 and 270/335 kW motors,,175/190 and 270/335 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,206-246,,,"Includes GTS, 4S Performance Battery, 4S Performance Battery Plus, Turbo, and Turbo S",AWD,11,270,2,23,442,850,129,109,4
13247,41,391,27,Taycan Cross Turismo,2023,,,75-80,,,,e-motor,175/190 and 335 kW motors,,175/190 and 335 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,222-235,,,"Includes 4, 4S, Turbo, and Turbo S models",AWD,11,270,2,23,442,850,129,109,4
13244,41,391,27,Taycan GTS Sport Turismo,2023,80,80,80,,,,e-motor,175 and 335 kW electric motors,,175 and 335 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,233,,,,AWD,11,270,2,23,442,850,129,109,4
13246,41,391,27,Taycan Perf Battery/Battery Plus,2023,,,82--83,,,,e-motor,240 or 280 kW electric motor,,240 or 280 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,208-242,,,,RWD,11,270,2,23,442,850,129,109,4
13283,45,349,25,1500 4X2,2023,,,,18,23,20,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13282,45,349,25,1500 4X2,2023,,,,,,22-23,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,Includes HFE model,RWD,,,,,,,,,
13285,45,349,25,1500 4X4,2023,,,,17,22,19,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13284,45,349,25,1500 4X4,2023,,,,19,24,21,SI,3.6L,6,3.6L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13319,41,470,29,R1S,2023,,,63-71,,,,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,Rivian ,,SUV,ELEC,Electric,274-321,,,Includes multiple wheel and tire options,AWD,11.5,209,2,24,349,400,360,144,7
13396,41,470,29,R1S Dual Motor,2023,,,68-78,,,,e-motor,"208 kW, 418 kW, or 496 kW",,"208 kW, 418 kW, or 496 kW electric motors (x2)",Rivian ,,SUV,ELEC,Electric,307-352,,,Includes Performance models and multiple wheel and tire options,AWD,11.5,209,2,24,349,400,360,144,7
13318,41,470,25,R1T,2023,,,64-73,,,,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,Rivian ,,Pickup,ELEC,Electric,289-328,,,"Includes 20"", 21"", and 22"" wheel options",AWD,11.5,210,2,24,344,400,360,144,5
13397,41,470,25,R1T Dual Motor,2023,,,76-78,,,,e-motor,418 kW (x2) or 496 kW (x2),,418 kW or 496  kW electric motors (x2),Rivian ,,Pickup,ELEC,Electric,341-352,,,"Includes Performance models and 21"" and 22"" wheels",AWD,11.5,210,2,24,344,400,360,144,5
13479,57,383,29,Crosstrek Hybrid AWD,2023,,,90,36,35,35,,2.0L,4,"2.0L I4;
88 kW electric motor",Subaru,http://www.subaru.com/,SUV,PHEV,Plug-in Hybrid Electric,17,480,Blended,,AWD,,,,,,352,25,8,
13248,41,383,29,Solterra AWD,2023,,,102-104,,,,e-motor,TBD,,TBD,Subaru,http://www.subaru.com/,SUV,ELEC,Electric,222-228,,,"Includes Standard, Limited, and Touring models",AWD,,,,,,355,205,72,
13276,41,237,27,Model 3 AWD,2023,,,113-131,,,,e-motor,98/131 kW and 190/195 kW motors,,98/131 kW and 190/195 kW electric motors,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,315-358,,,Includes Performance and Long Range models,AWD,11.5,250,4,41,712,360,235,84,5
13275,41,237,27,Model 3 RWD,2023,138,126,132,,,,e-motor,192 kW electric motor,,192 kW electric motor,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,272,,,,RWD,,250,4,41,712,350,174,60.9,5
13274,41,237,27,Model S ,2023,124,115,120,,,,e-motor,247 kW electric motors (x2),,247 kW electric motors (x2),Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,405,,,,AWD,11.5,250,4,38,653,408,256,104,5
13277,41,237,29,Model X,2023,,,91-102,,,,e-motor,243 and 248 kW or 231 kW (x3),,243 and 248 kW electric motors or 231 kW electric motors (x3),Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,311-348,,,"Includes Plaid and models with 20"" and 22"" wheels",AWD,11.5,250,3,33,570,410,256,104,5-7
13278,41,237,29,Model Y AWD,2023,,,111-123,,,,e-motor,91/133 kW and 179/200 kW motors,,91/133 kW and 179/200 kW electric motors,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,279-330,,,Includes Performance and Long Range models,AWD,11.5,250,4,41,712,360,235,84,5-7
13117,41,221,29,bZ4X,2023,,,114-119,,,,e-motor,150 kW electric motor,,150 kW electric motor,Toyota,http://www.toyota.com,SUV,ELEC,Electric,242-252,,,Includes standard and Limited models,FWD,6.6,150,4,23,353,355,201,71,5
13118,41,221,29,bZ4X AWD,2023,,,102-104,,,,e-motor,80 and 150 kW electric motors,,80 and 150 kW electric motors,Toyota,http://www.toyota.com,SUV,ELEC,Electric,222-228,,,Includes standard and Limited models,AWD,6.6,100-150,4,23,353,355,205,72,5
13200,45,221,27,Camry Hybrid LE/SE/XLE/XSE,2023,,,,,,46-52,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13624,45,221,29,Corolla Cross Hybrid AWD,2023,,,,45,38,42,SI,2.0L,4,2.0L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13215,45,221,27,Corolla Hybrid,2023,,,,50,43,47-50,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Sport Mode model,FWD,,,,,,,,,
13216,45,221,27,Corolla Hybrid AWD,2023,,,,,,44-48,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Sport Mode model,AWD,,,,,,,,,
13316,45,221,27,Crown AWD,2023,,,,29,32,30,SI,2.4L I4,4,2.4L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13315,45,221,27,Crown AWD,2023,,,,42,41,41,SI,2.5L I4,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13270,45,221,29,Highlander Hybrid,2023,,,,36,35,36,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
